Date,AGHOL.IS,AKBNK.IS,ALARK.IS,BIOEN.IS,EUPWR.IS,FROTO.IS,KONTR.IS,KUTPO.IS,PETKM.IS,SISE.IS,TUPRS.IS
2022-09-21,84.02590942382812,10.45138931274414,63.79999923706055,,,327.5670471191406,44.15999984741211,41.7599983215332,13.010000228881836,26.860000610351562,40.64742660522461
2022-09-22,83.38599395751953,10.542112350463867,68.3499984741211,,,335.6669921875,46.220001220703125,42.34000015258789,13.350000381469727,27.520000457763672,42.25315475463867
2022-09-23,82.5984115600586,10.233651161193848,68.1500015258789,,,330.5562744140625,48.79999923706055,42.5,13.170000076293945,27.15999984741211,40.79340362548828
2022-09-26,83.28754425048828,10.297158241271973,66.25,,,323.9027404785156,52.849998474121094,42.2599983215332,12.850000381469727,26.540000915527344,39.90428161621094
2022-09-27,81.22012329101562,10.723560333251953,64.3499984741211,,,324.4813232421875,58.099998474121094,42.060001373291016,12.609999656677246,26.6200008392334,39.147865295410156
2022-09-28,78.51278686523438,10.360665321350098,62.54999923706055,,,316.477783203125,56.349998474121094,41.65999984741211,12.149999618530273,26.040000915527344,39.081512451171875
2022-09-29,77.82364654541016,10.215506553649902,56.29999923706055,,,311.5599365234375,58.5,41.29999923706055,11.84000015258789,25.700000762939453,39.21421813964844
2022-09-30,80.48176574707031,10.24272346496582,58.75,,,315.3206481933594,58.29999923706055,41.70000076293945,12.399999618530273,25.420000076293945,38.4312629699707
2022-10-03,83.58289337158203,11.258831024169922,60.29999923706055,,,331.3277282714844,64.0999984741211,42.060001373291016,13.260000228881836,27.139999389648438,42.26642608642578
2022-10-04,84.8134994506836,11.231614112854004,62.95000076293945,,,334.1241455078125,67.8499984741211,41.97999954223633,13.300000190734863,27.360000610351562,44.522403717041016
2022-10-05,87.96385955810547,11.222541809082031,62.95000076293945,,,329.49560546875,72.69999694824219,41.97999954223633,14.609999656677246,28.360000610351562,45.05322265625
2022-10-06,88.01307678222656,11.703377723693848,63.099998474121094,,,335.956298828125,72.5999984741211,45.2599983215332,14.3100004196167,29.459999084472656,46.04850387573242
2022-10-07,86.63480377197266,11.667088508605957,62.900001525878906,,,338.3669738769531,75.0,45.47999954223633,14.539999961853027,29.760000228881836,45.9688835144043
2022-10-10,86.782470703125,11.603581428527832,65.19999694824219,,,344.0562744140625,82.5,46.2400016784668,14.5600004196167,30.040000915527344,45.78309631347656
2022-10-11,83.87823486328125,11.848536491394043,63.900001525878906,,,336.052734375,90.75,44.97999954223633,14.550000190734863,29.420000076293945,45.58403778076172
2022-10-12,82.05693817138672,11.730595588684082,61.599998474121094,,,323.034912109375,90.30000305175781,43.79999923706055,14.649999618530273,28.559999465942383,44.72146224975586
2022-10-13,87.32393646240234,11.803174018859863,63.29999923706055,,,329.9777526855469,86.94999694824219,43.79999923706055,14.670000076293945,28.440000534057617,43.872154235839844
